Protein ID	Gene ID	Gene Name	Description	Coverage	Proteins in group	Amount Proteins	set1_Amount PSMs	set2_Amount PSMs	set1_Amount Peptides	set2_Amount Peptides	set1_Amount Unique peptides	set2_Amount Unique peptides	set1_q-value	set2_q-value	set1_MS1 precursor area	set2_MS1 precursor area	1_set1_tmt16plex_126	2_set1_tmt16plex_127N	3_set1_tmt16plex_127C	4_set1_tmt16plex_128N	5_set1_tmt16plex_128C	6_set1_tmt16plex_129N	IS_set1_tmt16plex_129C	HC2_set1_tmt16plex_130N	HC3_set1_tmt16plex_130C	HC4_set1_tmt16plex_131N	IS_set1_tmt16plex_131C	17_set1_tmt16plex_132N	18_set1_tmt16plex_132C	19_set1_tmt16plex_133N	20_set1_tmt16plex_133C	IS_set1_tmt16plex_134N	IS_set2_tmt16plex_126	7_set2_tmt16plex_127N	8_set2_tmt16plex_127C	9_set2_tmt16plex_128N	10_set2_tmt16plex_128C	11_set2_tmt16plex_129N	12_set2_tmt16plex_129C	13_set2_tmt16plex_130N	14_set2_tmt16plex_130C	15_set2_tmt16plex_131N	16_set2_tmt16plex_131C	IS_set2_tmt16plex_132N	HC5_set2_tmt16plex_132C	HC6_set2_tmt16plex_133N	HC7_set2_tmt16plex_133C	HC9_set2_tmt16plex_134N	set1_Amount fully quanted PSMs	set1_tmt16plex_126 - Amount quanted PSMs	set1_tmt16plex_127N - Amount quanted PSMs	set1_tmt16plex_127C - Amount quanted PSMs	set1_tmt16plex_128N - Amount quanted PSMs	set1_tmt16plex_128C - Amount quanted PSMs	set1_tmt16plex_129N - Amount quanted PSMs	set1_tmt16plex_129C - Amount quanted PSMs	set1_tmt16plex_130N - Amount quanted PSMs	set1_tmt16plex_130C - Amount quanted PSMs	set1_tmt16plex_131N - Amount quanted PSMs	set1_tmt16plex_131C - Amount quanted PSMs	set1_tmt16plex_132N - Amount quanted PSMs	set1_tmt16plex_132C - Amount quanted PSMs	set1_tmt16plex_133N - Amount quanted PSMs	set1_tmt16plex_133C - Amount quanted PSMs	set1_tmt16plex_134N - Amount quanted PSMs	set2_Amount fully quanted PSMs	set2_tmt16plex_126 - Amount quanted PSMs	set2_tmt16plex_127N - Amount quanted PSMs	set2_tmt16plex_127C - Amount quanted PSMs	set2_tmt16plex_128N - Amount quanted PSMs	set2_tmt16plex_128C - Amount quanted PSMs	set2_tmt16plex_129N - Amount quanted PSMs	set2_tmt16plex_129C - Amount quanted PSMs	set2_tmt16plex_130N - Amount quanted PSMs	set2_tmt16plex_130C - Amount quanted PSMs	set2_tmt16plex_131N - Amount quanted PSMs	set2_tmt16plex_131C - Amount quanted PSMs	set2_tmt16plex_132N - Amount quanted PSMs	set2_tmt16plex_132C - Amount quanted PSMs	set2_tmt16plex_133N - Amount quanted PSMs	set2_tmt16plex_133C - Amount quanted PSMs	set2_tmt16plex_134N - Amount quanted PSMs
ENSP00000301149.3	ENSG00000167588.13	GPD1	glycerol-3-phosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4455]	0.20630372492836677	ENSP00000301149.3,ENSP00000446768.1	2	3	5	3	5	3	5	0.0	0.0	85030195.52380371	685600333.7677307	-0.296680578901535	0.436895055236501	0.205693881543475	0.374231030017375	0.399637001541223	0.746604306937138	-0.0420767780966065	0.546353606911621	-0.329888940656666	-0.262668814399701	-0.0168290185114834	-0.100306675839105	-0.121282048563909	-0.0476955588245964	0.491119630871744	-0.0152622675905985	0.0210600704339825	-0.185680220293138	0.215594760550553	-0.0254156216520123	-0.0995128393958442	0.88956187342104	-0.0213433374638017	-0.426701532792512	-0.0281214573673587	-0.359075830096408	0.71127095296675	-0.0210600704339861	-0.114019944926227	-0.0436280159684426	-0.295940400355203	-0.502164379425299	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
ENSP00000258201.4	ENSG00000135723.14	FHOD1	formin homology 2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17905]	0.00859106529209622	ENSP00000258201.4	1	NA	1	NA	1	NA	1	NA	0.0	NA	3593014616.1271973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0243909899371531	-0.140325422462164	0.121595724778611	-0.066434733449988	-0.249166783635655	0.0839404348287962	-0.0994173018772679	-0.129467301089331	0.0545482201991554	-0.0436282695461241	0.032396462099106	0.0243909899371495	0.130190471203411	0.566018513233546	0.349130805024483	0.267589684357882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000290349.6	ENSG00000159228.13	CBR1	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]	0.30685920577617326	ENSP00000434613.1,ENSP00000395132.2,ENSP00000290349.6,ENSP00000382143.3,ENSP00000290354.5	5	4	5	4	4	4	4	0.0	0.0	982123849.184733	660762114.1276041	0.165140244445432	-0.117647624726436	0.0269722241916792	0.304147517297331	0.173390268705035	0.249753130518442	0.0665735986289144	-0.312456350659524	-0.256885382354055	-0.341588226414848	-0.0219793025630661	0.0399166674640181	0.0758193745739959	-0.291088201368392	0.00272718762826507	-0.0633508487620897	-0.0251328814612073	0.120330684141246	-0.0111599768957475	0.322250725036376	0.306661116345261	0.477076812005808	0.17608539089981	0.000575780456426145	0.378098550569067	-0.0481624165445798	0.19835013400558	0.0251328814612073	-0.360239902071788	-0.266635341229021	-0.276615054291874	-0.413655524354082	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
ENSP00000350005.2	ENSG00000159224.4	GIP	gastric inhibitory polypeptide [Source:HGNC Symbol;Acc:HGNC:4270]	0.058823529411764705	ENSP00000350005.2	1	NA	1	NA	1	NA	1	NA	0.0017953321364452424	NA	123241250.59375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0829095638451669	-0.384934559100715	-0.179346866735498	-0.544016276651739	-0.406556484627593	-0.255676789559879	-0.188544586653571	-0.539154658077624	-0.439163547312589	-0.280150162541053	-0.486707995231436	0.0829095638451669	-0.0650655746743123	0.712598858927477	0.194459191121748	1.75620539815096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000217402.2	ENSG00000101421.4	CHMP4B	charged multivesicular body protein 4B [Source:HGNC Symbol;Acc:HGNC:16171]	0.11607142857142858	ENSP00000217402.2	1	1	1	1	1	1	1	0.0	0.0	576429182.9550781	342822497.2685547	-0.210725025508147	-0.0375352495589336	-0.337034562611738	-0.475570882429299	-0.209331220430261	-0.0474232966026626	-0.0752765703792013	0.162889620768965	0.120196652758422	1.16057616957166	0.0578532404681411	-0.13193143117361	-0.225667482450936	-0.0877448495325428	-0.121625689647537	0.0154592855420823	-0.00628446053095288	-0.200106048211049	0.0641491781666748	-0.0452215661780926	-0.0884480765028854	-0.0703265761568241	0.0535031302014692	-0.200258115453952	0.00375164293518537	-0.303456537438384	0.109844495199646	0.00628446053094933	0.082467380009982	-0.0829422284553925	-0.0324795945057161	0.214897489912923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000219070.4	ENSG00000087245.13	MMP2	matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]	0.5772727272727273	ENSP00000461421.1,ENSP00000219070.4,ENSP00000456096.1,ENSP00000444143.1,ENSP00000394237.2,ENSP00000456518.1,ENSP00000457949.1	7	33	34	25	28	24	27	0.0	0.0	1541761986.1087239	7526430214.141276	0.0299010683043228	0.100363551884961	-0.224464118432567	-0.000642255920588752	0.200081658615064	-0.221062017068487	0.00360928504641489	0.505235984423022	0.687430623823437	-0.0454171033833966	-0.00712375782770636	0.44586555260187	-0.232634472776097	0.011599581292284	-0.105287296907476	-0.00358827071511936	0.00712651957447719	0.00702985598486272	-0.287701774974195	-0.276566411653608	0.202789408968762	-0.296418071990069	-0.0361658988022144	-0.193137892542655	-0.168824940230241	0.0735902905510297	-0.0487897908014787	-0.00712651957447719	0.267307314684446	0.0832483707673788	0.302382911763576	0.584803683437277	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
ENSP00000374840.2	ENSG00000211659.2	IGLV3-25	immunoglobulin lambda variable 3-25 [Source:HGNC Symbol;Acc:HGNC:5908]	0.36607142857142855	ENSP00000374840.2,ENSP00000374839.2	2	5	7	4	4	2	2	0.0	0.0	192106571.2138672	185538408.84436035	0.164221796263828	-0.0709294129140687	0.521798704136273	-0.37223258321975	-0.0908323349643787	-0.187437146238704	0.0173303632753408	-0.781242568011887	-0.229592792933586	-0.832232163670419	0.175357320758193	-0.109751740797575	-0.865954703722712	-0.75325184274986	1.35182450484696	-0.194651728402512	0.124260531667353	-0.213178646323477	0.0291253217615903	0.635992416399354	-0.60576437069826	1.09847976996004	0.289568076476328	-0.542317459933344	-0.363695228408069	0.423113067670633	0.0190540301136011	-0.124260531667355	-0.236168922010398	-0.696948577026007	-0.45235078501109	-0.798076845330825	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000369066.4	ENSG00000133110.15	POSTN	periostin [Source:HGNC Symbol;Acc:HGNC:16953]	0.4017971758664955	ENSP00000369066.4,ENSP00000437953.1	2	27	35	18	20	2	1	0.0	0.0	164567034.258667	220667059.1376953	0.0247468927234316	-0.187482821381924	0.191041617408438	-0.246420536492353	0.386427042806419	-0.330540197224346	0.0582383971768747	0.70085851885197	0.272580607936806	-0.00128056675654342	-0.0433441630045923	-0.239728573752574	0.0102960825071339	-0.131243819644716	-0.255211145171446	-0.0168582785412603	0.0734041574937976	-0.106947902928665	0.157552262846172	-0.350209773271473	0.642461680511072	-0.390448062240073	-0.376172903297094	0.361683228958462	0.187164686149139	-0.196415280332085	0.27729100338804	-0.0734041574938011	0.301645282541743	0.276569954585602	0.209098252414044	0.933303248463966	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000244333.2	ENSG00000124466.9	LYPD3	LY6/PLAUR domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24880]	0.028901734104046242	ENSP00000244333.2	1	1	1	1	1	1	1	0.0	0.0	89162292.5546875	577683697.6054688	-0.287041167814962	-0.0795436263692064	-0.230907715074419	-0.157321124402433	0.693363443987206	-0.213168787500223	0.0160475983477015	-0.0543857955906759	0.592359693487881	0.138315755732179	0.0207177858672516	0.00143721016611487	-0.154802097009759	0.206661536181139	0.13134679919601	-0.038729428583931	-0.0257760980225754	-0.103852596271841	-0.204571939079566	-0.241512151479593	-0.00236601556781579	-0.278358515601874	0.25884936155872	0.280728488758662	-0.244568457407663	-0.0969737463325995	-0.18942391009805	0.0257760980225754	0.074852678866181	-0.208363830796708	0.440803420936042	-0.0174813686191708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000396895.1	ENSG00000088726.16	TMEM40	transmembrane protein 40 [Source:HGNC Symbol;Acc:HGNC:25620]	0.10828025477707007	ENSP00000396895.1	1	NA	1	NA	1	NA	1	NA	0.0	NA	339111863.14453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0503932991977827	-0.46584230961181	-0.0700533353977217	0.169655443859433	-0.114168342004191	0.502533178356045	0.223932888844355	-0.276726212702798	-0.333908876852746	-0.0499304846358211	-0.509983927299864	-0.0503932991977827	-0.581713330836935	-0.600087308358946	-0.246632748851358	-0.081379933659159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000482937.2	ENSG00000278196.3	IGLV2-8	immunoglobulin lambda variable 2-8 [Source:HGNC Symbol;Acc:HGNC:5895]	0.06779661016949153	ENSP00000482937.2	1	2	1	1	1	1	1	0.002664890073284477	0.0017953321364452424	169047245.9609375	205608880.1809082	-0.00388566747094998	0.191225813755898	0.801337763797852	-0.0738003822241904	0.143532029623366	-0.403203187069932	-0.00122136574898324	-0.818684341969377	0.820149058111918	-0.822918631979531	-0.0122619626801477	-0.283430562928245	-0.7201574834884	-0.615478954101203	0.94934162252601	0.0115192840601548	0.0861354033462334	0.110457025102876	-0.379056646448156	0.488302557495363	-0.0773977180828886	0.327441256805872	-0.268955721611165	-0.601093004085079	-0.249538645407508	0.18841793486431	-0.362610321689438	-0.0861354033462369	-0.623714841735016	-0.973235150283722	0.289976663621875	-0.985916647871194	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000364119.2	ENSG00000125977.7	EIF2S2	eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]	0.06906906906906907	ENSP00000364119.2	1	NA	2	NA	2	NA	2	NA	0.0	NA	1944689625.5878906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0714035431918827	0.306033354768074	0.129049160059603	0.288649269273641	0.020054691778487	0.130115625851835	-0.0857176145131708	-0.151340771740291	0.183869373986887	-0.208224771999303	-0.103542000915447	0.0714035431918827	-0.51430471333883	-0.354008644779736	-0.386741816660384	-0.402510997195453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000254301.9	ENSG00000131981.16	LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]	0.212	ENSP00000254301.9,ENSP00000451381.1	2	5	5	4	4	4	4	0.0	0.0	719224982.2386068	243472494.37865195	0.125788002869321	0.214175606369585	0.0230170113929233	0.0808662744928625	0.0170637335022228	-0.0917688671282626	0.0108334831004209	0.234097442563186	0.111742039359276	0.701422418287464	-0.104075633020127	-0.0167896736409396	-0.0230594542987266	0.0319076973688492	-0.129266753907867	0.00559330382962031	0.0685746779681971	0.0560459849857171	0.246523710524565	-0.137282628206634	-0.046047198067118	-0.370032586588217	0.186879014330997	0.128541071069893	0.078669499066585	-0.250106434642458	0.359325762406737	-0.0685746779681971	0.281636795497016	0.125945644824233	-0.0434101488515637	0.270463456187928	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
ENSP00000259727.4	ENSG00000137198.10	GMPR	guanosine monophosphate reductase [Source:HGNC Symbol;Acc:HGNC:4376]	0.043478260869565216	ENSP00000259727.4	1	1	1	1	1	1	1	0.0	0.0	1036754985.6694336	242232082.75491333	-0.181634573034948	-0.0786476826550295	1.42931847331343	1.23051102977775	0.171913880125285	0.146799955545635	0.0470513414316089	-0.712647462657507	-0.478100826309701	-1.03266475582772	-0.109825165035577	0.217316489175202	0.348687549239886	0.177131536240976	-0.388794162558749	0.0608097792349831	0.0294078267586571	-0.285321003590049	-0.521982825547166	-0.0520902077505987	-0.143909805740396	0.551771580945409	0.295373746301968	-0.529321299991247	0.237662979235512	-0.248045931088244	-0.551810770562394	-0.0294078267586535	-0.5307729728966	-0.0236380638965752	-0.00779746799426739	-0.590017903810743	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000349320.3	ENSG00000153956.16	CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399]	0.307974335472044	ENSP00000349320.3,ENSP00000405395.1,ENSP00000407393.2,ENSP00000404631.1,ENSP00000266039.3,ENSP00000354228.3,ENSP00000390329.2,ENSP00000418081.1	8	31	NA	23	NA	1	NA	0.009009009009009009	NA	8719344349.726196	NA	-0.242869467247388	-0.142960756139361	-0.104764337947575	-0.219510842663627	-0.0681037708252425	-0.0896937073964459	-0.00534776210704901	0.437759205336004	0.195124218787454	0.368765526720379	0.0502438330414421	-0.0102237533246434	-0.0893491414242806	0.0457248058003739	0.0343894632592381	-0.046860115303371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSP00000262428.4	ENSG00000103187.8	COTL1	coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]	0.43661971830985913	ENSP00000262428.4,ENSP00000457033.1	2	8	10	5	5	5	5	0.0	0.0	2318135569.443522	7098363453.264241	0.387538829511163	-0.621927603651651	-0.292452465171918	0.206499654264972	0.0768937807405372	0.519872056823059	0.0191564092876675	-0.640565305952929	-0.129943051976973	-0.441890842859873	-0.0513217612393806	0.023196605839507	0.238198947584636	-0.190316114402538	-0.139514065008001	0.0352107064758647	-0.0106805973796078	-0.0562069747889584	0.0456525867632767	0.444363931859659	0.0495857352283231	0.327372916244914	0.247268353947065	-0.184503215866288	0.041099114185565	-0.14245446764923	-0.444690775254221	0.0106805973796078	-0.586857280381516	-0.301704685000455	-0.290528683940909	-0.290870062488155	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
ENSP00000373539.2	ENSG00000136011.15	STAB2	stabilin 2 [Source:HGNC Symbol;Acc:HGNC:18629]	0.013720109760878087	ENSP00000373539.2	1	1	3	1	3	1	3	0.0	0.0	262449212.1953125	171928771.89127603	-0.209394089908479	0.270495916450583	-0.0175655615700521	0.272526485660812	-0.59456656037101	0.240535726096066	0.0580957134110074	0.518657901955745	0.206606915974431	0.0596233393327861	-0.0788613085972756	0.021007916665889	-0.229487642535416	-0.194128707288796	0.394798076747385	0.0188015508172903	0.010707113889957	-0.0767010095229441	0.000514950205159792	-0.041873307537891	-0.204285083129797	-0.00351390944020924	0.19777196513727	-0.486086112719608	-0.317504993823889	0.225479137836315	-0.343237824546467	-0.0107071138899535	0.12091935145464	0.28977791246851	0.337861527363	0.386388455577618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000364721.5	ENSG00000101367.9	MAPRE1	microtubule associated protein RP/EB family member 1 [Source:HGNC Symbol;Acc:HGNC:6890]	0.19029850746268656	ENSP00000364721.5	1	4	4	3	4	3	4	0.0	0.0	1098250422.9244792	1880829921.6497395	0.554125133123913	-0.728376436221856	-0.561871824588799	0.407122070359231	0.170725619128836	0.356503855698231	-0.0301535363519632	-0.517558297599845	-0.0142746761045984	-0.29248786879514	0.00620469467385476	0.0255557987011112	0.129128369449445	-0.256688633549983	-0.412532448401882	0.00666683805730273	0.040411960931813	-0.0149019175468155	0.228881382711723	0.203977754107497	0.0614562043092199	0.333114874932747	0.225595998362137	-0.150973413848309	0.0418688896768362	-0.156266040846182	-0.189881649416676	-0.0404119609318148	-0.348289163286385	-0.180198970498523	0.000962360771822546	-0.19797694011793	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000215730.6	ENSG00000099940.12	SNAP29	synaptosome associated protein 29 [Source:HGNC Symbol;Acc:HGNC:11133]	0.046511627906976744	ENSP00000215730.6	1	NA	1	NA	1	NA	1	NA	0.0	NA	65595536.15625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0558163817426447	-0.10770364474527	0.322635018267915	0.270481037986208	0.206840699514597	0.183500000559252	0.402513511281962	-0.227198814745247	0.216415773761025	-0.165574044378902	-0.165239450528484	0.0558163817426411	-0.128402353151014	-0.387348209191549	0.00659467054484963	0.0283499032769239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000355955.3	ENSG00000117691.10	NENF	neudesin neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:30384]	0.25	ENSP00000355955.3	1	2	2	2	2	2	2	0.0	0.0	296585358.9765625	190133874.92529297	0.574682327770169	-0.366618942240537	-0.358563922847383	0.204707552396744	0.149874915561037	-0.143658298285088	0.022744664793815	0.140359450336842	0.56431465875599	-0.0352504429927922	-0.000521095166654106	-0.0326237917780627	-0.158221357393975	-0.592474016335018	-0.27793114466162	-0.0241876139961352	0.013269789211714	0.159937363668163	-0.525253046021508	0.127425901025285	0.110309275766479	-0.13733655473601	0.0220601225474359	-0.209499107784513	-0.220645976770209	-0.26770971101084	-0.167142965090042	-0.0132697892117175	-0.123781797468874	0.118846541885324	0.485273060849913	-0.453219895508976	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000289473.4	ENSG00000158517.16	NCF1	neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:HGNC:7660]	0.08461538461538462	ENSP00000289473.4,ENSP00000401935.3,ENSP00000392870.2	3	2	2	2	2	2	2	0.0	0.0	289878270.5996094	299236653.8017578	-0.54936576025931	-0.361086099502725	1.22404482460798	-0.0383491925869883	-0.524975316661831	-0.0181959839102452	0.0410848711617327	-0.685116620469181	-0.370357592110969	0.0633428285728383	0.0116520339556052	-0.551039426001798	-0.292051331038215	-0.256371297736783	0.339249532524839	-0.0547009494863175	0.0614591951707109	-0.00388951798742809	-0.0116741174323689	-0.00397597514220926	-0.261587553784524	0.570886086407508	-0.315715674337613	0.020624798453925	-0.197439383031133	-0.23369534227918	-0.20650206885936	-0.0614591951707109	-0.165672567363867	-0.00491681129023469	0.118400820806386	0.191646400570351	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000356954.3	ENSG00000118523.6	CCN2	cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]	0.12034383954154727	ENSP00000356954.3	1	1	3	1	3	1	3	0.0	0.0	19012498.2109375	1656324741.4814045	0.319142731268126	0.10584255618385	0.0046401593179155	0.485531326009244	-0.130256374912065	-0.146942792826973	0.04999317016705	0.152053607747565	0.46050376577651	0.118060564210806	-0.0405573454980583	0.109879964919029	0.227712150512867	-0.0622134542276687	-0.220509831325565	-0.0113998690379766	0.0294491013931477	-0.42709623375004	0.00311394014999955	-0.0668118087062766	0.0078971201249054	0.0412118739828307	-0.222673587486313	-0.201420445309829	-0.131970361651248	-0.0133498709271134	-0.288110418289806	-0.0294491013931477	-0.0520529758737833	0.202239886094914	0.125985564609341	0.515926528571972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000262094.4	ENSG00000041353.10	RAB27B	RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]	0.17889908256880735	ENSP00000262094.4,ENSP00000465009.1,ENSP00000468542.1,ENSP00000379601.2,ENSP00000337761.1,ENSP00000455012.1,ENSP00000456059.1,ENSP00000454695.1,ENSP00000458127.1,ENSP00000456536.1,ENSP00000457595.1,ENSP00000457517.1	12	6	7	4	4	4	4	0.0	0.0	468120079.8650716	668138430.2161865	1.1058113067451	-0.802601327940841	-0.911501317323945	1.05224343638233	0.414210244827616	0.745017499616487	-0.0206789171256974	-0.933364889630765	-0.615020448141249	-0.55677931451913	-0.00221141030677074	-0.223062220500589	0.513071010251403	-0.213766240860194	-0.41316249771484	0.102355788190087	0.00448488930912916	-0.021493769315688	0.250520343035751	0.382699109180638	0.389850032477781	0.313960282701166	0.455773566513087	0.202776959143641	0.296192894776897	-0.436253412968631	-0.957537682568432	-0.00448488930912561	-1.01051944105927	-0.699325648767799	-0.654308967430172	-1.25822497494439	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
ENSP00000494391.1	ENSG00000173706.14	HEG1	heart development protein with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:29227]	0.18233618233618235	ENSP00000494391.1	1	3	8	2	4	2	3	0.0	0.0	5721254172.283493	2495488180.7592773	-0.15426705246119	-0.0280820378025286	-0.226181041897192	-0.355194291752355	-0.0723907571421556	-0.0865025570905757	-0.0201421928035037	0.37094705205369	0.366160535495561	0.98213693985074	-0.0291201411785131	-0.0952643248501897	-0.0613440011932855	0.098302993492366	0.00975784016447179	0.0422141071219393	-0.0125337055736381	0.132349341439078	0.119247128867682	-0.157887409806529	-0.0176662819286513	-0.286440564061242	-0.256671297854489	-0.0907453083459195	-0.240162399342392	0.0437756388238792	0.0757870294975724	0.0125337055736399	0.307754911052341	0.139009918269144	0.282067841489676	0.772147572308295	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
ENSP00000262193.6	ENSG00000008018.9	PSMB1	proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]	0.44813278008298757	ENSP00000262193.6	1	8	14	7	10	7	10	0.0	0.0	713936017.9472656	2803613389.533529	-0.081815347093098	-0.287033927875724	0.293634036670857	0.0871613753859508	-0.426063666889801	0.787841386189522	0.0394593082303816	-0.231074216736974	-0.68302632207555	-0.185378946141246	-0.0189894790637997	-0.169009359253011	-0.076888310001241	-0.0850390398908711	0.110607721778884	0.0276400185852772	-0.0168499971404277	-0.429887228921851	0.121776407046556	-0.164304648456197	0.00106523365847799	0.723591274410114	1.20680821024318	-0.210936047890074	-0.120596908035502	-0.17733896504223	0.251493824477214	0.0168499971404295	0.0496227092174975	-0.458862712609221	-0.349781254925123	-0.462187334025842	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
ENSP00000363557.3	ENSG00000142661.19	MYOM3	myomesin 3 [Source:HGNC Symbol;Acc:HGNC:26679]	0.038274182324286705	ENSP00000363557.3	1	2	2	2	2	2	2	0.0	0.0	319667333.8261719	2153438287.026581	1.20028242655437	0.323640598237109	0.615222423147811	1.5002042052895	-0.370076099263279	0.546279624589483	-0.026012655835582	-0.00201589961337589	-0.254217331113683	-0.586872772305882	0.0871697151304511	-0.614950611340118	-0.379545867879936	-0.179620281940185	0.0832300216847219	-0.0631211036638506	-0.209886494974753	0.865764727636346	-0.454826449340246	-0.205810613923704	0.409755705672312	0.165947013057685	0.0136252785091093	-0.201198446720097	-0.391456678472745	0.199819187962389	0.0115082837826153	0.209886494974754	-0.291583019732413	-0.635833672335455	-0.413870985531001	-0.534550759905078	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
